Time,Amount
41342.0,39.52
41343.0,3180.0
41343.0,88.0
41343.0,18.28
41343.0,11.5
41344.0,40.0
41344.0,257.11
41344.0,47.25
41346.0,13.6
41346.0,9.57
41347.0,97.01
41348.0,2.0
41348.0,104.45
41348.0,89.99
41348.0,123.65
41348.0,16.0
41348.0,1.0
41349.0,1.0
41350.0,120.0
41350.0,10.65
41350.0,268.0
41350.0,45.0
41351.0,3.12
41351.0,28.95
41352.0,436.0
41352.0,1016.0
41353.0,7.61
41353.0,34.12
41354.0,71.0
41354.0,302.0
41355.0,425.0
41355.0,1.29
41356.0,15.0
41356.0,40.8
41356.0,2.69
41356.0,44.21
41357.0,208.16
41357.0,142.5
41357.0,1.98
41358.0,347.48
41359.0,189.37
41359.0,70.8
41359.0,4.0
41361.0,38.42
41361.0,37.9
41362.0,7.84
41363.0,5.0
41363.0,229.3
41363.0,16.0
41364.0,305.45
41366.0,0.76
41367.0,8.54
41367.0,54.0
41367.0,259.0
41367.0,7.4
41368.0,263.6
41368.0,49.49
41368.0,60.0
41369.0,39.83
41369.0,10.0
41369.0,599.2
41370.0,11.39
41370.0,0.89
41370.0,298.13
41370.0,120.0
41370.0,20.0
41371.0,0.76
41371.0,9.99
41371.0,35.95
41371.0,136.67
41371.0,344.0
41372.0,11.39
41373.0,222.32
41373.0,10.0
41373.0,158.0
41373.0,10.88
41374.0,1.0
41374.0,1.29
41375.0,12.6
41375.0,59.0
41375.0,33.35
41375.0,7.16
41376.0,436.0
41376.0,37.16
41376.0,22.8
41377.0,126.0
41378.0,35.9
41378.0,87.0
41379.0,1.0
41379.0,1.0
41379.0,26.0
41379.0,183.58
41380.0,7.86
41383.0,37.2
41383.0,157.29
41383.0,1.98
41384.0,1.0
41384.0,100.0
41385.0,77.01
41386.0,363.0
41386.0,29.9
41386.0,0.89
41387.0,596.88
41388.0,29.95
41388.0,0.99
41389.0,156.0
41389.0,1.98
41390.0,214.86
41390.0,99.92
41391.0,0.99
41391.0,6.99
41391.0,8.92
41392.0,27.02
41392.0,23.5
41393.0,53.89
41393.0,159.89
41393.0,30.42
41393.0,120.21
41393.0,0.77
41394.0,16.94
41394.0,200.0
41394.0,119.95
41396.0,78.5
41396.0,14.95
41396.0,687.28
41397.0,436.0
41397.0,273.01
41397.0,4.74
41398.0,2.69
41398.0,11.5
41398.0,7.35
41398.0,2.0
41399.0,18.9
41399.0,380.0
41399.0,2.84
41400.0,3.59
41400.0,33.95
41400.0,15.74
41401.0,144.0
41401.0,1000.0
41401.0,70.71
41401.0,85.25
41402.0,66.92
41402.0,213.48
41402.0,380.1
41403.0,236.82
41403.0,655.89
41404.0,378.0
41404.0,64.0
41404.0,12.0
41406.0,17.2
41406.0,225.4
41406.0,25.38
41406.0,9.99
41406.0,153.39
41407.0,37.35
41408.0,0.76
41408.0,0.76
41408.0,94.0
41409.0,18.97
41409.0,58.97
41409.0,89.0
41410.0,84.45
41410.0,24.99
41411.0,35.43
41411.0,1.0
41411.0,1553.14
41412.0,1.5
41412.0,50.0
41413.0,12.15
41413.0,106.55
41413.0,66.0
41414.0,1.98
41414.0,1.54
41415.0,713.78
41416.0,598.52
41416.0,151.5
41416.0,125.35
41416.0,7.21
41416.0,1872.85
41417.0,25.67
41418.0,165.0
41419.0,8.99
41419.0,24.0
41419.0,21.95
41420.0,751.12
41421.0,89.99
41421.0,1.0
41421.0,159.4
41423.0,172.24
41423.0,2.5
41423.0,50.0
41423.0,41.83
41424.0,79.0
41424.0,134.26
41424.0,1.98
41426.0,44.18
41426.0,159.0
41426.0,69.99
41426.0,0.68
41427.0,224.2
41427.0,98.0
41428.0,30.0
41429.0,1.0
41429.0,35.0
41429.0,26.0
41430.0,7.85
41431.0,1140.0
41431.0,8.99
41431.0,1.0
41431.0,20.23
41432.0,90.0
41432.0,144.0
41432.0,50.0
41432.0,2.92
41432.0,0.89
41432.0,33.41
41433.0,87.44
41434.0,26.99
41435.0,8.92
41435.0,59.9
41435.0,9.99
41436.0,1.69
41436.0,6.15
41436.0,27.85
41436.0,85.0
41436.0,237.95
41437.0,11.79
41437.0,19.95
41438.0,0.89
41438.0,198.44
41438.0,26.79
41438.0,110.0
41438.0,1.98
41439.0,1.0
41439.0,35.58
41440.0,54.45
41441.0,0.76
41441.0,291.38
41441.0,1.0
41442.0,13.0
41442.0,102.9
41442.0,99.99
41443.0,142.32
41443.0,10.0
41443.0,19.09
41444.0,1394.94
41444.0,1.0
41445.0,218.0
41445.0,196.93
41445.0,49.99
41445.0,191.21
41446.0,70.97
41447.0,103.19
41448.0,468.01
41448.0,237.54
41449.0,1.0
41449.0,47.19
41449.0,85.5
41449.0,12.0
41450.0,2.69
41451.0,0.89
41451.0,24.75
41451.0,5.18
41452.0,48.96
41452.0,102.66
41452.0,51.34
41453.0,19.95
41453.0,38.16
41454.0,8.02
41454.0,120.0
41454.0,40.0
41454.0,6.99
41455.0,1214.05
41456.0,699.0
41457.0,8.99
41457.0,46.6
41457.0,31.47
41457.0,105.68
41458.0,15.0
41459.0,4.99
41460.0,7.0
41460.0,89.8
41460.0,7.48
41461.0,24.99
41461.0,305.05
41461.0,195.24
41462.0,245.08
41462.0,6.9
41462.0,15.0
41463.0,293.99
41463.0,34.9
41463.0,91.28
41463.0,38.0
41463.0,35.0
41464.0,218.38
41464.0,10.74
41464.0,11.9
41465.0,0.76
41466.0,14.51
41466.0,60.0
41466.0,105.21
41467.0,99.3
41467.0,99.98
41467.0,6.28
41467.0,5.0
41468.0,1.5
41469.0,30.87
41469.0,25.99
41470.0,11.46
41470.0,22.85
41471.0,9.99
41471.0,80.5
41471.0,10.0
41471.0,28.19
41473.0,20.0
41473.0,2.49
41473.0,243.22
41474.0,49.95
41475.0,0.99
41475.0,39.74
41475.0,32.7
41476.0,84.0
41476.0,397.63
41477.0,4.29
41477.0,242.0
41477.0,0.89
41477.0,17.55
41478.0,328.9
41478.0,31.82
41478.0,1.0
41478.0,50.0
41478.0,266.0
41479.0,5.34
41479.0,1706.34
41479.0,285.41
41479.0,15.76
41479.0,73.0
41481.0,130.95
41481.0,78.0
41481.0,60.5
41481.0,5.0
41483.0,53.16
41485.0,349.0
41485.0,371.0
41485.0,99.99
41485.0,7.83
41486.0,8.95
41486.0,22.82
41486.0,84.0
41487.0,750.0
41487.0,1.0
41487.0,17.81
41487.0,101.68
41488.0,64.96
41489.0,292.0
41490.0,5.0
41490.0,2.77
41490.0,119.48
41491.0,26.27
41491.0,166.86
41493.0,7.99
41493.0,1200.0
41493.0,213.0
41494.0,40.0
41494.0,100.07
41494.0,52.62
41494.0,0.85
41495.0,58.95
41495.0,20.92
41496.0,1793.83
41497.0,645.96
41497.0,2.49
41497.0,54.99
41498.0,80.75
41498.0,94.5
41498.0,18.51
41499.0,0.99
41499.0,228.04
41499.0,169.45
41499.0,107.0
41500.0,435.44
41500.0,10.0
41500.0,68.14
41501.0,1.0
41501.0,158.0
41502.0,14.49
41502.0,0.7
41502.0,72.5
41502.0,285.0
41503.0,2302.38
41504.0,503.17
41505.0,5.3
41505.0,7.59
41505.0,364.19
41506.0,1.39
41507.0,4.49
41507.0,21.29
41508.0,89.99
41508.0,79.0
41508.0,0.76
41508.0,1.0
41508.0,44.0
41508.0,7.83
41509.0,187.58
41509.0,16.26
41509.0,1.98
41509.0,10.0
41509.0,36.6
41511.0,14.9
41511.0,35.34
41511.0,1.0
41511.0,60.0
41511.0,31.0
41512.0,31.0
41512.0,165.62
41514.0,144.0
41514.0,9.84
41514.0,5.99
41514.0,84.0
41515.0,2.62
41515.0,13.0
41515.0,19.99
41515.0,1717.38
41516.0,350.0
41517.0,36.92
41517.0,99.99
41518.0,53.4
41518.0,50.83
41519.0,1.0
41520.0,149.95
41521.0,1.79
41521.0,0.89
41521.0,94.5
41522.0,100.76
41522.0,144.0
41522.0,1.49
41522.0,33.94
41523.0,1216.0
41523.0,285.75
41523.0,16.58
41523.0,1003.5
41523.0,19.64
41524.0,25.79
41524.0,89.95
41524.0,40.78
41525.0,58.92
41525.0,94.07
41525.0,359.62
41525.0,82.44
41525.0,25.4
41525.0,184.0
41525.0,53.63
41525.0,10.0
41525.0,276.5
41526.0,50.0
41526.0,224.42
41526.0,4.49
41527.0,944.18
41527.0,99.99
41527.0,11.38
41527.0,47.89
41528.0,1682.61
41528.0,242.0
41529.0,45.0
41529.0,189.04
41529.0,142.76
41529.0,379.0
41529.0,92.59
41530.0,0.89
41531.0,0.76
41532.0,5.0
41533.0,134.0
41533.0,14.79
41534.0,0.0
41535.0,17.6
41535.0,1.79
41535.0,60.0
41535.0,24.25
41536.0,303.34
41536.0,22.0
41537.0,8.0
41537.0,12.0
41538.0,10.0
41538.0,114.0
41538.0,48.34
41539.0,44.95
41539.0,169.0
41541.0,44.22
41542.0,1656.58
41542.0,7.99
41542.0,212.0
41542.0,256.3
41542.0,16.0
41543.0,30.39
41544.0,0.77
41544.0,1.0
41546.0,11.38
41547.0,3.31
41547.0,16.3
41547.0,59.16
41548.0,331.99
41548.0,59.5
41548.0,114.9
41550.0,25.0
41550.0,182.55
41550.0,150.0
41550.0,150.0
41550.0,3.6
41550.0,3.6
41551.0,47.85
41551.0,14.5
41551.0,0.77
41552.0,10.02
41552.0,99.99
41552.0,1.0
41553.0,98.99
41554.0,29.34
41554.0,76.0
41554.0,225.0
41555.0,769.22
41555.0,212.0
41556.0,1468.0
41557.0,64.99
41557.0,234.0
41557.0,0.76
41557.0,64.0
41558.0,99.0
41558.0,99.99
41559.0,221.98
41559.0,60.31
41560.0,36.19
41560.0,306.49
41560.0,94.9
41560.0,3.8
41561.0,88.97
41561.0,1.0
41562.0,46.4
41562.0,248.11
41562.0,59.21
41564.0,177.47
41564.0,118.9
41564.0,106.73
41564.0,90.0
41565.0,0.49
41565.0,7.64
41565.0,55.2
41565.0,177.99
41566.0,13.41
41567.0,9.99
41567.0,1.29
41567.0,229.9
41567.0,0.76
41568.0,4.99
41568.0,105.75
41569.0,99.17
41569.0,23.95
41570.0,165.85
41570.0,28.5
41570.0,114.0
41571.0,239.14
41572.0,51.95
41572.0,100.0
41572.0,41.76
41572.0,62.98
41572.0,9.42
41572.0,3.8
41573.0,73.5
41575.0,29.95
41575.0,70.0
41576.0,11.5
41576.0,10.06
41576.0,85.25
41577.0,276.35
41577.0,524.04
41577.0,87.23
41577.0,32.0
41577.0,1.79
41577.0,201.5
41578.0,119.38
41578.0,3.3
41579.0,9.99
41579.0,76.83
41579.0,15.0
41579.0,512.65
41579.0,7.34
41579.0,370.14
41579.0,1.0
41580.0,3.38
41582.0,0.77
41582.0,39.45
41582.0,10.0
41582.0,106.94
41583.0,111.6
41583.0,129.9
41583.0,0.99
41584.0,113.62
41585.0,133.0
41586.0,61.43
41586.0,36.42
41586.0,29.99
41586.0,1.0
41587.0,39.99
41587.0,3.76
41589.0,186.9
41589.0,11.9
41589.0,78.44
41589.0,24.0
41590.0,107.0
41592.0,11.38
41592.0,690.64
41592.0,10.95
41593.0,99.0
41593.0,172.0
41594.0,10.65
41594.0,14.69
41596.0,144.0
41596.0,140.0
41596.0,29.72
41596.0,40.9
41597.0,90.0
41597.0,12.31
41597.0,20.0
41597.0,89.99
41598.0,33.41
41598.0,60.01
41599.0,745.56
41599.0,8.99
41599.0,48.0
41600.0,1.0
41600.0,11.5
41600.0,40.0
41601.0,5.0
41601.0,40.85
41601.0,11.5
41601.0,158.0
41601.0,1.0
41602.0,9.12
41602.0,1.0
41602.0,10.65
41603.0,98.0
41604.0,31.61
41605.0,88.0
41605.0,5.0
41605.0,1.0
41606.0,120.34
41607.0,9.86
41607.0,53.95
41608.0,16.0
41609.0,17.68
41610.0,2.58
41610.0,321.64
41612.0,3.69
41613.0,152.4
41613.0,71.98
41613.0,100.47
41614.0,760.0
41614.0,59.48
41615.0,30.01
41615.0,45.82
41615.0,0.77
41615.0,17.6
41616.0,121.0
41617.0,1.64
41617.0,26.13
41618.0,28.08
41618.0,26.47
41618.0,57.2
41619.0,15.0
41619.0,2.27
41619.0,3.12
41619.0,28.14
41619.0,249.0
41620.0,9.98
41620.0,104.53
41621.0,1.79
41621.0,39.0
41622.0,26.8
41622.0,7.0
41622.0,53.94
41623.0,12.0
41624.0,1.98
41625.0,189.0
41625.0,30.91
41626.0,100.0
41627.0,5.68
41628.0,34.99
41629.0,214.59
41630.0,68.95
41631.0,63.95
41631.0,10.11
41632.0,144.0
41632.0,60.97
41633.0,10.62
41633.0,34.95
41633.0,1.29
41633.0,10.65
41633.0,139.13
41634.0,125.9
41634.0,10.65
41635.0,1088.91
41635.0,79.0
41636.0,58.66
41636.0,60.0
41636.0,47.85
41636.0,159.9
41636.0,14.31
41637.0,47.0
41637.0,29.99
41637.0,8.62
41637.0,29.14
41637.0,4.49
41638.0,7.57
41638.0,30.0
41638.0,37.27
41638.0,24.99
41639.0,11.48
41639.0,272.0
41639.0,83.0
41639.0,25.99
41640.0,47.15
41641.0,52.96
41641.0,24.0
41642.0,101.0
41642.0,8.99
41642.0,21.14
41642.0,347.75
41643.0,438.47
41643.0,270.0
41644.0,0.69
41644.0,98.9
41644.0,1.79
41644.0,179.04
41644.0,83.19
41645.0,11.46
41645.0,1.98
41646.0,506.82
41646.0,1.29
41646.0,756.98
41646.0,172.32
41646.0,18.92
41647.0,0.77
41647.0,5.55
41647.0,1.0
41649.0,1262.0
41649.0,22.85
41649.0,30.98
41649.0,20.0
41649.0,57.0
41650.0,24.59
41650.0,134.0
41650.0,66.44
41652.0,69.0
41653.0,1.0
41653.0,1.17
41653.0,25.0
41654.0,185.5
41654.0,12.28
41654.0,157.86
41654.0,69.99
41655.0,69.99
41655.0,2.0
41655.0,0.99
41656.0,6.99
41656.0,45.0
41656.0,1054.75
41656.0,3.59
41657.0,55.0
41658.0,80.96
41658.0,11.5
41658.0,277.12
41659.0,15.0
41659.0,70.5
41659.0,217.3
41660.0,236.72
41660.0,21.23
41660.0,116.22
41660.0,95.32
41660.0,44.6
41661.0,11.99
41661.0,390.0
41661.0,77.0
41661.0,168.37
41661.0,119.0
41661.0,42.75
41662.0,20.88
41663.0,350.0
41663.0,68.16
41663.0,19.9
41663.0,3820.0
41664.0,7.68
41664.0,12.16
41665.0,149.53
41665.0,10.65
41667.0,0.76
41667.0,290.66
41667.0,144.0
41668.0,20.0
41668.0,25.86
41669.0,639.0
41670.0,14.9
41670.0,89.99
41670.0,57.2
41670.0,10.9
41670.0,37.45
41670.0,179.94
41670.0,14.99
41671.0,89.99
41671.0,735.66
41672.0,96.23
41672.0,109.2
41673.0,74.95
41673.0,15.0
41673.0,1427.0
41673.0,1.0
41674.0,59.13
41674.0,19.35
41675.0,5.0
41675.0,249.0
41677.0,585.67
41679.0,173.82
41679.0,21.99
41679.0,16.21
41679.0,1554.67
41679.0,42.35
41680.0,4.24
41680.0,168.43
41680.0,61.6
41680.0,1.98
41680.0,1.98
41681.0,19.95
41681.0,360.0
41683.0,649.0
41683.0,10.0
41683.0,69.99
41683.0,104.45
41683.0,67.01
41684.0,46.0
41684.0,15.37
41684.0,73.0
41684.0,415.43
41685.0,62.7
41686.0,2.85
41686.0,284.0
41686.0,4.49
41687.0,12.99
41688.0,207.11
41688.0,446.0
41688.0,277.22
41688.0,44.85
41689.0,590.29
41689.0,1.29
41690.0,49.0
41690.0,60.0
41691.0,365.55
41691.0,246.5
41692.0,159.99
41693.0,1.0
41693.0,1.0
41694.0,66.0
41694.0,157.96
41694.0,53.9
41694.0,85.0
41695.0,1.79
41695.0,35.65
41695.0,18.25
41696.0,6.89
41697.0,1.98
41697.0,216.22
41697.0,140.29
41697.0,36.1
41698.0,1.0
41698.0,64.0
41698.0,10.0
41698.0,78.91
41700.0,59.88
41700.0,402.03
41700.0,436.5
41701.0,8.99
41701.0,29.75
41701.0,109.0
41701.0,4.49
41701.0,351.0
41702.0,35.9
41702.0,9.99
41703.0,40.63
41703.0,56.95
41704.0,81.0
41704.0,88.97
41705.0,1.98
41705.0,4.0
41706.0,142.0
41707.0,158.0
41708.0,5.0
41708.0,1.0
41709.0,0.92
41709.0,45.0
41709.0,58.98
41709.0,6.28
41709.0,18.0
41710.0,6.3
41710.0,870.0
41710.0,146.0
41710.0,56.88
41710.0,26.8
41710.0,89.5
41710.0,401.01
41710.0,60.91
41711.0,1.98
41711.0,27.3
41712.0,0.77
41712.0,24.98
41712.0,69.9
41713.0,15.0
41714.0,7.71
41715.0,9.44
41716.0,282.0
41716.0,65.92
41716.0,99.95
41716.0,76.89
41717.0,17.78
41718.0,15.27
41718.0,29.99
41718.0,382.5
41718.0,19.63
41719.0,15.23
41720.0,130.0
41721.0,1.38
41721.0,69.34
41721.0,16.8
41722.0,0.89
41722.0,85.66
41722.0,75.0
41722.0,280.0
41723.0,401.47
41723.0,142.98
41723.0,225.09
41724.0,29.99
41724.0,341.39
41724.0,23.49
41724.0,89.98
41724.0,0.99
41725.0,595.0
41726.0,93.48
41726.0,40.0
41726.0,87.9
41726.0,340.0
41727.0,281.47
41728.0,15.0
41729.0,16.0
41729.0,108.9
41729.0,5.0
41730.0,15.0
41730.0,32.0
41731.0,105.0
41732.0,44.95
41733.0,48.95
41733.0,30.12
41734.0,49.99
41734.0,199.88
41735.0,100.0
41736.0,0.89
41737.0,19.95
41737.0,325.1
41738.0,1.99
41739.0,1.0
41739.0,129.95
41743.0,802.52
41743.0,1.54
41744.0,49.97
41744.0,8.47
41745.0,56.62
41746.0,88.98
41749.0,24.95
41750.0,48.0
41751.0,77.83
41751.0,10.0
41751.0,59.63
41751.0,4.99
41751.0,292.01
41751.0,25.94
41752.0,94.05
41752.0,250.0
41752.0,360.0
41752.0,121.3
41752.0,291.35
41753.0,41.88
41753.0,24.54
41753.0,7.44
41754.0,334.92
41754.0,13.49
41755.0,450.0
41755.0,15.99
41755.0,7.12
41756.0,4.99
41757.0,16.45
41757.0,84.5
41757.0,0.76
41758.0,99.17
41758.0,60.0
41758.0,2.69
41758.0,9.03
41759.0,100.0
41759.0,1.99
41760.0,6.84
41761.0,30.85
41762.0,91.28
41763.0,99.99
41763.0,35.98
41764.0,9.99
41764.0,60.5
41764.0,7.0
41764.0,68.75
41764.0,175.69
41765.0,132.56
41765.0,11.5
41765.0,17.99
41765.0,37.58
41765.0,52.52
41766.0,202.0
41768.0,935.95
41768.0,192.08
41771.0,5.0
41771.0,144.0
41772.0,156.14
41772.0,267.54
41773.0,24.75
41774.0,102.34
41774.0,107.18
41775.0,28.75
41776.0,47.19
41776.0,235.23
41777.0,80.16
41777.0,101.75
41778.0,15.0
41779.0,63.0
41781.0,11.5
41781.0,29.9
41781.0,275.0
41782.0,0.76
41783.0,39.0
41783.0,49.99
41784.0,24.99
41784.0,112.85
41784.0,10.18
41785.0,1.0
41785.0,317.54
41786.0,238.62
41787.0,1.98
41787.0,1.0
41787.0,2.49
41788.0,99.99
41788.0,199.0
41789.0,30.0
41789.0,99.26
41790.0,238.32
41790.0,10.0
41791.0,99.99
41792.0,21.68
41792.0,1.0
41792.0,66.99
41793.0,99.0
41793.0,172.0
41793.0,557.74
41793.0,24.11
41794.0,142.95
41794.0,2.0
41796.0,275.0
41796.0,1.18
41796.0,36.86
41796.0,10.69
41797.0,36.3
41797.0,30.2
41797.0,1.0
41797.0,64.99
41799.0,177.63
41799.0,59.33
41799.0,270.0
41800.0,5.74
41800.0,1.0
41801.0,19.46
41801.0,282.0
41801.0,105.46
41801.0,443.59
41802.0,9.99
41802.0,230.34
41802.0,15.0
41802.0,123.47
41804.0,12.5
41804.0,0.76
41805.0,49.8
41805.0,1.0
41806.0,999.04
41807.0,20.0
41807.0,334.38
41807.0,79.99
41807.0,18.95
41808.0,34.0
41808.0,5.95
41808.0,36.89
41808.0,1.55
41809.0,109.81
41809.0,1425.0
41810.0,50.0
41812.0,67.2
41812.0,57.0
41813.0,22.08
41813.0,47.85
41814.0,324.0
41814.0,98.15
41814.0,1.5
41815.0,73.96
41816.0,162.0
41817.0,1163.5
41817.0,68.45
41818.0,92.33
41818.0,1.5
41819.0,10.57
41819.0,85.8
41819.0,2.69
41819.0,308.61
41819.0,94.5
41820.0,8.99
41820.0,8.49
41821.0,33.7
41822.0,20.0
41822.0,1.79
41822.0,5.0
41823.0,7.95
41823.0,13.5
41824.0,9.99
41824.0,88.0
41824.0,11.33
41824.0,55.39
41824.0,105.0
41825.0,1.79
41825.0,9.99
41826.0,27.96
41826.0,181.55
41826.0,48.8
41827.0,0.76
41827.0,1.98
41827.0,30.71
41828.0,105.74
41830.0,79.0
41831.0,14.41
41832.0,89.0
41832.0,114.99
41832.0,219.94
41832.0,0.77
41832.0,0.89
41833.0,91.0
41834.0,1.0
41834.0,13.99
41834.0,244.69
41835.0,620.92
41835.0,121.24
41836.0,230.35
41838.0,195.0
41839.0,32.4
41840.0,15.9
41840.0,111.18
41840.0,79.0
41841.0,91.06
41841.0,38.23
41841.0,1.0
41841.0,1.0
41842.0,56.56
41843.0,10.0
41843.0,5.3
41843.0,11.75
41844.0,15.21
41844.0,34.0
41845.0,28.0
41845.0,10.56
41845.0,44.95
41846.0,0.69
41848.0,0.76
41848.0,2.5
41849.0,351.0
41849.0,9.99
41850.0,158.0
41850.0,0.76
41850.0,119.35
41850.0,37.98
41851.0,1.98
41851.0,408.8
41851.0,0.76
41851.0,45.0
41851.0,139.9
41852.0,73.6
41852.0,245.0
41852.0,31.2
41852.0,32.4
41853.0,4.99
41853.0,315.0
41853.0,19.9
41854.0,51.17
41855.0,60.75
41855.0,36.26
41855.0,89.99
41855.0,69.95
41856.0,119.0
41856.0,4.16
41856.0,357.26
41856.0,1.0
41857.0,1.98
41857.0,0.99
41857.0,25.42
41859.0,1.98
41859.0,17.99
41859.0,15.0
41860.0,62.85
41860.0,9.99
41860.0,1.0
41863.0,638.91
41863.0,11.5
41863.0,147.1
41863.0,139.95
41864.0,3.59
41864.0,89.99
41864.0,39.8
41866.0,0.76
41866.0,28.89
41866.0,80.0
41866.0,47.19
41866.0,83.0
41867.0,257.76
41867.0,155.57
41867.0,1.45
41867.0,27.0
41868.0,7.83
41868.0,10.99
41868.0,3.85
41869.0,2.28
41870.0,33.0
41870.0,1.0
41872.0,6.89
41872.0,8.99
41873.0,11.99
41874.0,506.9
41874.0,2.69
41874.0,62.35
41874.0,4.0
41874.0,5.0
41874.0,0.76
41875.0,1.05
41875.0,49.2
41875.0,157.3
41875.0,542.27
41875.0,506.59
41875.0,78.52
41876.0,28.16
41876.0,10.0
41876.0,1.0
41876.0,2.69
41877.0,28.33
41879.0,0.77
41879.0,306.0
41879.0,5.0
41880.0,60.0
41880.0,9.14
41881.0,45.7
41881.0,15.0
41881.0,302.09
41881.0,1.15
41882.0,141.95
41883.0,11.5
41884.0,1.29
41884.0,15.21
41884.0,20.64
41884.0,69.99
41885.0,136.65
41885.0,4.78
41885.0,1.0
41886.0,22.0
41886.0,77.5
41888.0,6.65
41888.0,2.58
41889.0,47.25
41889.0,104.89
41889.0,89.99
41890.0,49.95
41890.0,1.98
41891.0,8.34
41891.0,101.4
41892.0,14.4
41893.0,2.39
41893.0,30.0
41894.0,11.99
41894.0,49.38
41894.0,181.5
41895.0,307.04
41895.0,2.67
41896.0,66.0
41897.0,10.65
41897.0,5.29
41900.0,31.45
41901.0,23.0
41902.0,15.0
41902.0,0.9
41903.0,39.0
41903.0,138.0
41904.0,1.98
41905.0,15.0
41905.0,34.95
41905.0,157.04
41906.0,113.47
41907.0,22.95
41907.0,520.0
41908.0,54.26
41908.0,10.95
41908.0,1.0
41909.0,22.75
41909.0,195.54
41909.0,1.0
41911.0,2.49
41911.0,116.1
41911.0,18.73
41911.0,60.62
41912.0,9.99
41913.0,19.99
41914.0,583.32
41914.0,6.89
41914.0,437.95
41914.0,11.5
41914.0,7.5
41915.0,124.4
41915.0,11.93
41915.0,58.97
41915.0,116.24
41917.0,22.94
41917.0,160.75
41917.0,1.0
41918.0,15.95
41918.0,789.57
41918.0,103.9
41918.0,92.75
41918.0,689.36
41919.0,54.99
41919.0,3.32
41919.0,3.83
41919.0,92.55
41920.0,16.36
41920.0,214.1
41921.0,0.12
41921.0,102.0
41921.0,13.4
41921.0,50.0
41922.0,40.46
41923.0,2.65
41923.0,27.0
41924.0,53.76
41924.0,160.0
41924.0,63.52
41926.0,3.69
41926.0,89.99
41926.0,105.25
41927.0,12.65
41927.0,12.65
41927.0,12.65
41927.0,17.66
41927.0,17.66
41927.0,17.66
41927.0,20.68
41927.0,20.68
41927.0,20.68
41927.0,11.37
41928.0,64.8
41928.0,7.68
41928.0,33.39
41929.0,90.0
41929.0,5.0
41929.0,0.99
41929.0,85.0
41929.0,110.0
41930.0,1.0
41931.0,14.3
41933.0,8.93
41933.0,12.0
41934.0,34.99
41934.0,10.0
41935.0,26.0
41935.0,41.97
41936.0,60.0
41936.0,21.77
41936.0,8.88
41936.0,64.6
41936.0,11.25
41937.0,74.8
41937.0,61.43
41938.0,5.49
41939.0,45.0
41939.0,468.07
41939.0,1.0
41940.0,89.63
41940.0,5.0
41941.0,37.0
41941.0,628.96
41942.0,0.0
41942.0,64.99
41943.0,19.0
41943.0,1.98
41944.0,512.9
41944.0,1.0
41944.0,70.7
41944.0,31.96
41946.0,0.0
41946.0,12.53
41946.0,57.5
41946.0,10.72
41946.0,1.29
41947.0,35.95
41947.0,456.97
41947.0,0.76
41947.0,15.0
41947.0,1.79
41947.0,199.04
41947.0,28.97
41948.0,2.62
41948.0,10.0
41948.0,9.99
41948.0,15.0
41948.0,134.4
41949.0,3.6
41949.0,9.99
41950.0,52.9
41950.0,71.55
41950.0,417.0
41950.0,176.0
41950.0,199.47
41951.0,10.2
41951.0,12.88
41955.0,2.39
41956.0,175.6
41956.0,147.45
41957.0,57.59
41957.0,39.0
41958.0,15.0
41958.0,36.0
41958.0,88.27
41958.0,39.95
41960.0,233.55
41961.0,9.51
41961.0,34.8
41962.0,1071.98
41962.0,81.24
41962.0,1.98
41963.0,49.9
41963.0,28.97
41963.0,236.5
41964.0,15.95
41965.0,52.56
41965.0,69.9
41965.0,249.9
41967.0,14.99
41967.0,380.54
41968.0,54.85
41968.0,9.99
41969.0,0.11
41970.0,33.02
41971.0,39.8
41971.0,4.49
41971.0,4.46
41971.0,1.0
41972.0,1.0
41972.0,130.0
41972.0,10.65
41972.0,87.0
41973.0,9.81
41974.0,298.99
41974.0,47.99
41974.0,34.85
41975.0,1.0
41975.0,1.98
41975.0,6.98
41975.0,60.76
41976.0,152.88
41978.0,42.01
41978.0,6669.0
41979.0,53.6
41979.0,0.01
41979.0,35.16
41980.0,60.75
41980.0,615.22
41980.0,2.58
41981.0,1.5
41981.0,23.28
41982.0,64.61
41982.0,261.62
41982.0,511.6
41983.0,9.99
41983.0,31.35
41983.0,41.0
41983.0,27.8
41983.0,19.4
41984.0,162.28
41984.0,37.77
41984.0,139.0
41984.0,5.95
41984.0,689.0
41985.0,120.5
41985.0,19.01
41986.0,59.95
41986.0,24.99
41986.0,29.95
41986.0,25.0
41986.0,200.0
41987.0,34.0
41988.0,55.0
41988.0,20.0
41988.0,922.5
41989.0,97.0
41989.0,24.75
41989.0,0.0
41989.0,55.9
41989.0,160.0
41989.0,63.8
41989.0,359.0
41991.0,20.0
41991.0,14.23
41991.0,0.01
41991.0,1.0
41991.0,14.88
41992.0,2.88
41992.0,2.69
41993.0,147.96
41993.0,59.99
41993.0,3603.26
41994.0,27.39
41995.0,167.4
41996.0,6.99
41997.0,3.57
41997.0,1.0
41997.0,10.0
41997.0,28.59
41998.0,46.2
41998.0,139.95
41998.0,79.07
41999.0,50.9
41999.0,165.0
42000.0,13.24
42000.0,36.81
42001.0,198.15
42001.0,0.99
42001.0,5.41
42004.0,11.5
42004.0,55.6
42007.0,32.0
42007.0,158.0
42008.0,15.65
